source_dataset,split,class,source,destination
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_246.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_246.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_247.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_247.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_248.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_248.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_249.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_249.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\Aphid_25.jpg,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__Aphid_25.jpg
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_25.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_25.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_250.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_250.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_252.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_252.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_253.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_253.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_254.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_254.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_256.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_256.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_257.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_257.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_258.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_258.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_259.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_259.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\Aphid_26.jpg,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__Aphid_26.jpg
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_260.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_260.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_261.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_261.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_263.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_263.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_264.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_264.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_265.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_265.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_267.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_267.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_268.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_268.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_269.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_269.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_27.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_27.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_270.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_270.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_273.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_273.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_274.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_274.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_276.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_276.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_277.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_277.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_278.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_278.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_279.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_279.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\Aphid_28.jpg,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__Aphid_28.jpg
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_280.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_280.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_281.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_281.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_282.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_282.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_283.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_283.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_284.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_284.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_286.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_286.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_288.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_288.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_289.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_289.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\Aphid_29.jpg,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__Aphid_29.jpg
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_29.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_29.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_290.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_290.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_292.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_292.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_293.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_293.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_294.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_294.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_296.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_296.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_297.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_297.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_298.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_298.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_300.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_300.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_301.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_301.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_303.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_303.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_304.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_304.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_305.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_305.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_306.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_306.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_307.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_307.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_308.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_308.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_309.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_309.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_31.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_31.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_312.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_312.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_313.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_313.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_314.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_314.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_315.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_315.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_316.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_316.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\Aphid_32.jpg,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__Aphid_32.jpg
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_321.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_321.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_322.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_322.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_324.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_324.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_325.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_325.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_326.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_326.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_329.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_329.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\Aphid_33.jpg,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__Aphid_33.jpg
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_333.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_333.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_335.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_335.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_336.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_336.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_338.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_338.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_339.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_339.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_34.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_34.png
数据集1,train,Aphid,E:\AI_dmx\项目\病虫害分类项目\数据集1_已划分.__building__\train\Aphid\aphid_342.png,E:\AI_dmx\项目\病虫害分类项目\合并数据集.__building__\train\Aphid\dataset1__aphid_342.png
