source_dataset,split,class,source,destination
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_290.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000153.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_81.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000154.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_900.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000155.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_423.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000156.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_356.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000157.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_801.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000158.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_455.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000159.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_106.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000160.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_433.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000161.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_630.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000162.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_453.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000163.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_487.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000164.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_361.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000165.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_10.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000166.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_43.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000167.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_317.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000168.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_477.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000169.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_280.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000170.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__Aphid_13.jpg,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000171.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_504.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000172.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_529.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000173.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_7.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000174.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_282.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000175.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_578.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000176.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_417.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000177.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_179.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000178.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_424.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000179.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_476.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000180.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_60.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000181.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_783.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000182.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_674.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000183.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_699.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000184.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_821.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000185.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_692.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000186.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_865.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000187.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_365.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000188.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_655.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000189.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_709.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000190.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_714.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000191.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_341.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000192.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_62.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000193.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_474.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000194.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_80.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000195.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_152.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000196.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_38.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000197.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_706.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000198.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_890.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000199.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_96.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000200.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_675.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000201.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_71.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000202.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_298.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000203.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_242.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000204.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_506.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000205.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_26.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000206.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_565.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000207.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_829.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000208.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_750.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000209.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_203.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000210.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_18.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000211.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_620.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000212.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_27.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000213.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_775.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000214.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_377.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000215.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_682.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000216.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_638.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000217.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_602.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000218.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_168.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000219.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_165.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000220.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_490.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000221.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_311.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000222.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_569.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000223.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_578.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000224.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_574.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000225.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_82.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000226.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_60.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000227.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_93.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000228.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_166.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000229.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_665.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000230.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_408.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000231.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_168.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000232.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_198.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000233.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_504.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000234.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_43.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000235.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_727.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000236.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_228.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000237.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_345.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000238.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_219.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000239.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_55.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000240.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_526.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000241.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_761.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000242.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_709.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000243.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_172.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000244.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_780.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000245.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_257.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000246.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_382.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000247.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_688.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000248.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_617.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000249.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_892.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000250.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_326.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000251.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_280.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000252.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_890.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000253.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_724.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000254.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_238.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000255.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_317.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000256.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_622.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000257.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_875.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000258.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_718.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000259.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_24.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000260.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_294.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000261.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_151.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000262.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\dataset1__aphid_303.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000263.jpg
augment,train,Aphid,e:\AI\02NLP-project\data\合并数据集\train\Aphid\archive__aphid_768.png,e:\AI\02NLP-project\data\合并数据集\train\Aphid\aug__s42__000264.jpg
